*s jakou četností se liší slova s rozdílem jednoho písmena
*tabulka četností sestupně 
*typ vztahu	četnost v procentech
*tato dvojice slov není nijak příbuzná	85.3809462421039
*rodičem v tomto vztahu je slovo obsahující zdvojené písmeno	8.792058785612996
*rodičem v tomto vztahu je slovo bez zdvojeného písmene	5.788320226891839
*tato dvojice slov je příbuzná, ale ne napřímo	0.03867474539125951
*
*tato dvojice slov není nijak příbuzná
*chybí hrana	slovo	slovo
hrana	atticky	aticky
hrana	attický	atický
hrana	attika	atika
hrana	attikovost	atikovost
hrana	attikový	atikový
hrana	attikově	atikově
hrana	babetta	babeta
hrana	ballada	balada
hrana	barrel	barel
hrana	baseball	basebal
hrana	baseballovost	basebalovost
hrana	baseballový	basebalový
hrana	baseballově	basebalově
hrana	baskervillskost	baskervilskost
hrana	baskervillsky	baskervilsky
hrana	baskervillský	baskervilský
hrana	basketballovost	basketbalovost
hrana	basketballový	basketbalový
hrana	basketballově	basketbalově
hrana	basset	baset
hrana	bassetův	basetův
hrana	beryllium	berylium
hrana	beryllnatost	berylnatost
hrana	beryllnatý	berylnatý
hrana	bestseller	bestseler
hrana	bestsellerista	bestselerista
hrana	bestselleristův	bestseleristův
hrana	bestsellerovost	bestselerovost
hrana	bestsellerový	bestselerový
hrana	bestsellerově	bestselerově
hrana	bienna	biena
hrana	billiardovost	biliardovost
hrana	billiardový	biliardový
hrana	billiardově	biliardově
hrana	bloggař	blogař
hrana	bloggařův	blogařův
hrana	blogger	bloger
hrana	bloggerka	blogerka
hrana	bloggerskost	blogerskost
hrana	bloggersky	blogersky
hrana	bloggerský	blogerský
hrana	bloggerčin	blogerčin
hrana	bloggerův	blogerův
hrana	bloggovací	blogovací
hrana	bloggovanost	blogovanost
hrana	bloggovaný	blogovaný
hrana	bloggovaně	blogovaně
hrana	bloggovat	blogovat
hrana	bloggovatelnost	blogovatelnost
hrana	bloggovatelný	blogovatelný
hrana	bloggovatelně	blogovatelně
hrana	bloggování	blogování
hrana	bloggovávací	blogovávací
hrana	bloggovávanost	blogovávanost
hrana	bloggovávaný	blogovávaný
hrana	bloggovávaně	blogovávaně
hrana	bloggovávat	blogovávat
hrana	bloggovávatelnost	blogovávatelnost
hrana	bloggovávatelný	blogovávatelný
hrana	bloggovávatelně	blogovávatelně
hrana	bloggovávání	blogovávání
hrana	bluegrassovost	bluegrasovost
hrana	bluegrassový	bluegrasový
hrana	bluegrassově	bluegrasově
hrana	bluffovací	blufovací
hrana	bluffovanost	blufovanost
hrana	bluffovaný	blufovaný
hrana	bluffovaně	blufovaně
hrana	bluffovat	blufovat
hrana	bluffovatelnost	blufovatelnost
hrana	bluffovatelný	blufovatelný
hrana	bluffovatelně	blufovatelně
hrana	bluffování	blufování
hrana	bluffovávací	blufovávací
hrana	bluffovávanost	blufovávanost
hrana	bluffovávaný	blufovávaný
hrana	bluffovávaně	blufovávaně
hrana	bluffovávat	blufovávat
hrana	bluffovávatelnost	blufovávatelnost
hrana	bluffovávatelný	blufovávatelný
hrana	bluffovávatelně	blufovávatelně
hrana	bluffovávání	blufovávání
hrana	borrelióza	borelióza
hrana	buffa	bufa
hrana	buffet	bufet
hrana	bugattka	bugatka
hrana	buggina	bugina
hrana	bulla	bula
hrana	bullteriér	bulteriér
hrana	bully	buly
hrana	cesse	cese
hrana	cessionář	cesionář
hrana	cessionářka	cesionářka
hrana	cessionářskost	cesionářskost
hrana	cessionářsky	cesionářsky
hrana	cessionářský	cesionářský
hrana	cessionářčin	cesionářčin
hrana	cessionářův	cesionářův
hrana	chassid	chasid
hrana	citronellovost	citronelovost
hrana	citronellový	citronelový
hrana	citronellově	citronelově
hrana	daguerrotypie	daguerotypie
hrana	debellace	debelace
hrana	dessavskost	desavskost
hrana	dessavsky	desavsky
hrana	dessavský	desavský
hrana	dilemma	dilema
hrana	disassemblovací	disasemblovací
hrana	disassemblovanost	disasemblovanost
hrana	disassemblovaný	disasemblovaný
hrana	disassemblovaně	disasemblovaně
hrana	disassemblovat	disasemblovat
hrana	disassemblovatelnost	disasemblovatelnost
hrana	disassemblovatelný	disasemblovatelný
hrana	disassemblovatelně	disasemblovatelně
hrana	disassemblování	disasemblování
hrana	disassemblovávací	disasemblovávací
hrana	disassemblovávající	disasemblovávající
hrana	disassemblovávanost	disasemblovávanost
hrana	disassemblovávaný	disasemblovávaný
hrana	disassemblovávaně	disasemblovávaně
hrana	disassemblovávat	disasemblovávat
hrana	disassemblovávatelnost	disasemblovávatelnost
hrana	disassemblovávatelný	disasemblovávatelný
hrana	disassemblovávatelně	disasemblovávatelně
hrana	disassemblovávání	disasemblovávání
hrana	disassemblující	disasemblující
hrana	doscannovaně	doscanovaně
hrana	doscannovatelně	doscanovatelně
hrana	doscannovávající	doscanovávající
hrana	doscannovávaně	doscanovávaně
hrana	doscannovávat	doscanovávat
hrana	doscannovávatelně	doscanovávatelně
hrana	družinník	družiník
hrana	dvojjaký	dvojaký
hrana	dvojskiff	dvojskif
hrana	effekt	efekt
hrana	eggenburg	egenburg
hrana	eiffelovka	eifelovka
hrana	ektomykorrhiza	ektomykorhiza
hrana	embossovanost	embosovanost
hrana	embossovaný	embosovaný
hrana	embossovaně	embosovaně
hrana	embossovat	embosovat
hrana	espresso	espreso
hrana	excellence	excelence
hrana	farrizit	farizit
hrana	ferrata	ferata
hrana	ferratovost	feratovost
hrana	ferratový	feratový
hrana	ferreto	fereto
hrana	ferrit	ferit
hrana	ferritovost	feritovost
hrana	ferritový	feritový
hrana	ferritově	feritově
hrana	ferrochrom	ferochrom
hrana	ferromagnetickost	feromagnetickost
hrana	ferromagneticky	feromagneticky
hrana	ferromagnetický	feromagnetický
hrana	ferromangan	feromangan
hrana	ferromolybden	feromolybden
hrana	ferronikl	feronikl
hrana	ferrovanad	ferovanad
hrana	ferrowolfram	ferowolfram
hrana	ferrskost	ferskost
hrana	ferrsky	fersky
hrana	ferrský	ferský
hrana	fillet	filet
hrana	fissura	fisura
hrana	floorball	floorbal
hrana	foggara	fogara
hrana	fossa	fosa
hrana	fotogrammetrie	fotogrametrie
hrana	fourcrossař	fourcrosař
hrana	fourcrossařův	fourcrosařův
hrana	gallium	galium
hrana	ghetto	gheto
hrana	gossan	gosan
hrana	gotthardskost	gothardskost
hrana	gotthardsky	gothardsky
hrana	gotthardský	gothardský
hrana	graffiťák	grafiťák
hrana	graffiťákův	grafiťákův
hrana	granadill	granadil
hrana	grenadilla	grenadila
hrana	grippen	gripen
hrana	handball	handbal
hrana	handballista	handbalista
hrana	handballistka	handbalistka
hrana	handballistčin	handbalistčin
hrana	handballistův	handbalistův
hrana	handballovost	handbalovost
hrana	handballový	handbalový
hrana	haupttrefa	hauptrefa
hrana	hellenský	helenský
hrana	hennegavskost	henegavskost
hrana	hennegavsky	henegavsky
hrana	hessenskost	hesenskost
hrana	hessensky	hesensky
hrana	hessenský	hesenský
hrana	hippodrom	hipodrom
hrana	hollywoodskost	holywoodskost
hrana	hollywoodsky	holywoodsky
hrana	hollywoodský	holywoodský
hrana	horror	horor
hrana	horrorovost	hororovost
hrana	horrorový	hororový
hrana	horrorově	hororově
hrana	hutterskost	huterskost
hrana	huttersky	hutersky
hrana	hutterský	huterský
hrana	idylla	idyla
hrana	illegalita	ilegalita
hrana	illegitimní	ilegitimní
hrana	illegální	ilegální
hrana	illit	ilit
hrana	illitický	ilitický
hrana	illustrace	ilustrace
hrana	illustrátor	ilustrátor
hrana	illyrskost	ilyrskost
hrana	illyrsky	ilyrsky
hrana	illyrský	ilyrský
hrana	immaterielní	imaterielní
hrana	immaterielně	imaterielně
hrana	immobilizace	imobilizace
hrana	impressum	impresum
hrana	interess	interes
hrana	interessantní	interesantní
hrana	irreelní	ireelní
hrana	irreverzibilní	ireverzibilní
hrana	irreverzibilně	ireverzibilně
hrana	irreálnost	ireálnost
hrana	irreálný	ireálný
hrana	irreálně	ireálně
hrana	jagellonskost	jagelonskost
hrana	jagellonsky	jagelonsky
hrana	jugendstill	jugendstil
hrana	kassa	kasa
hrana	kassitský	kasitský
hrana	klassický	klasický
hrana	kontokorrent	kontokorent
hrana	korreferent	koreferent
hrana	korreferentka	koreferentka
hrana	korreferentčin	koreferentčin
hrana	korreferentův	koreferentův
hrana	korrespondenční	korespondenční
hrana	lettrismus	letrismus
hrana	lettristickost	letristickost
hrana	lettristicky	letristicky
hrana	lettristický	letristický
hrana	lochnesskost	lochneskost
hrana	lochnessky	lochnesky
hrana	lochnesský	lochneský
hrana	lollard	lolard
hrana	lollardův	lolardův
hrana	machiavellistickost	machiavelistickost
hrana	machiavellisticky	machiavelisticky
hrana	machiavellistický	machiavelistický
hrana	mammograf	mamograf
hrana	mannovec	manovec
hrana	mekkskost	mekskost
hrana	mekksky	meksky
hrana	mekkský	mekský
hrana	messalián	mesalián
hrana	messaliánův	mesaliánův
hrana	messinskost	mesinskost
hrana	messinsky	mesinsky
hrana	messinský	mesinský
hrana	methyllendioxyfenylpropan	methylendioxyfenylpropan
hrana	mikrohorror	mikrohoror
hrana	millenium	milenium
hrana	minnesängr	minesängr
hrana	minnesängrův	minesängrův
hrana	misse	mise
hrana	multiprocessing	multiprocesing
hrana	multiprocessingovost	multiprocesingovost
hrana	multiprocessingově	multiprocesingově
hrana	multiscannovaně	multiscanovaně
hrana	multiscannovatelně	multiscanovatelně
hrana	multiscannovávající	multiscanovávající
hrana	multiscannovávaně	multiscanovávaně
hrana	multiscannovávat	multiscanovávat
hrana	multiscannovávatelně	multiscanovávatelně
hrana	mykorrhitickost	mykorhitickost
hrana	mykorrhiticky	mykorhiticky
hrana	mykorrhitický	mykorhitický
hrana	mykorrhiza	mykorhiza
hrana	mykorrhizní	mykorhizní
hrana	mykorrhizně	mykorhizně
hrana	myrrha	myrha
hrana	myrrhovník	myrhovník
hrana	myrrhový	myrhový
hrana	nascannovaně	nascanovaně
hrana	nascannovatelně	nascanovatelně
hrana	nascannovávající	nascanovávající
hrana	nascannovávaně	nascanovávaně
hrana	nascannovávat	nascanovávat
hrana	nascannovávatelně	nascanovávatelně
hrana	nassavskost	nasavskost
hrana	nassavsky	nasavsky
hrana	nassavský	nasavský
hrana	navarrskost	navarskost
hrana	navarrsky	navarsky
hrana	navarrský	navarský
hrana	noblessa	noblesa
hrana	novella	novela
hrana	odscannovaně	odscanovaně
hrana	odscannovatelně	odscanovatelně
hrana	odscannovávající	odscanovávající
hrana	odscannovávaně	odscanovávaně
hrana	odscannovávat	odscanovávat
hrana	odscannovávatelně	odscanovávatelně
hrana	odyssea	odysea
hrana	officium	oficium
hrana	offset	ofset
hrana	offsetovost	ofsetovost
hrana	offsetový	ofsetový
hrana	offsetově	ofsetově
hrana	oobcovat	obcovat
hrana	oozonizovat	ozonizovat
hrana	oočkovat	očkovat
hrana	opossum	oposum
hrana	osenní	osení
hrana	ottomanskost	otomanskost
hrana	ottomansky	otomansky
hrana	ottomanský	otomanský
hrana	ottonskost	otonskost
hrana	ottonsky	otonsky
hrana	ottonský	otonský
hrana	paintballovost	paintbalovost
hrana	paintballový	paintbalový
hrana	paintballově	paintbalově
hrana	palladium	paladium
hrana	pallium	palium
hrana	passivum	pasivum
hrana	passo	paso
hrana	pavillon	pavilon
hrana	pennball	penball
hrana	pessimista	pesimista
hrana	pessimistův	pesimistův
hrana	piassava	piasava
hrana	pitbullův	pitbulův
hrana	possesorní	posesorní
hrana	possesorně	posesorně
hrana	posttotalitní	postotalitní
hrana	posttotalitně	postotalitně
hrana	preraffaelita	prerafaelita
hrana	preraffaelitův	prerafaelitův
hrana	processing	procesing
hrana	processor	procesor
hrana	professor	profesor
hrana	professorka	profesorka
hrana	professorčin	profesorčin
hrana	professorův	profesorův
hrana	proscannovaně	proscanovaně
hrana	proscannovatelně	proscanovatelně
hrana	proscannovávající	proscanovávající
hrana	proscannovávaně	proscanovávaně
hrana	proscannovávat	proscanovávat
hrana	proscannovávatelně	proscanovávatelně
hrana	psittakóza	psitakóza
hrana	pálffyovskost	pálfyovskost
hrana	pálffyovsky	pálfyovsky
hrana	pálffyovský	pálfyovský
hrana	pětikilowattovost	pětikilowatovost
hrana	pětikilowattový	pětikilowatový
hrana	přescannovaně	přescanovaně
hrana	přescannovatelně	přescanovatelně
hrana	přescannovávající	přescanovávající
hrana	přescannovávaně	přescanovávaně
hrana	přescannovávat	přescanovávat
hrana	přescannovávatelně	přescanovávatelně
hrana	přiscannovaně	přiscanovaně
hrana	přiscannovatelně	přiscanovatelně
hrana	přiscannovávající	přiscanovávající
hrana	přiscannovávaně	přiscanovávaně
hrana	přiscannovávat	přiscanovávat
hrana	přiscannovávatelně	přiscanovávatelně
hrana	rattanovost	ratanovost
hrana	rattanový	ratanový
hrana	rattanově	ratanově
hrana	reseller	reseler
hrana	resellerka	reselerka
hrana	resellerčin	reselerčin
hrana	resellerův	reselerův
hrana	riff	rif
hrana	riffovost	rifovost
hrana	riffový	rifový
hrana	riffově	rifově
hrana	rogallo	rogalo
hrana	sabbat	sabat
hrana	salmonella	salmonela
hrana	saloon	salon
hrana	scannovaně	scanovaně
hrana	scannovatelně	scanovatelně
hrana	scannovávající	scanovávající
hrana	scannovávaně	scanovávaně
hrana	scannovávat	scanovávat
hrana	scannovávatelně	scanovávatelně
hrana	scannující	scanující
hrana	scottovskost	scotovskost
hrana	scottovsky	scotovsky
hrana	scottovský	scotovský
hrana	sevillskost	sevilskost
hrana	sevillsky	sevilsky
hrana	sevillský	sevilský
hrana	seychellskost	seychelskost
hrana	seychellsky	seychelsky
hrana	seychellský	seychelský
hrana	sibyllskost	sibylskost
hrana	sibyllsky	sibylsky
hrana	sibyllský	sibylský
hrana	skiff	skif
hrana	skiffař	skifař
hrana	skiffařův	skifařův
hrana	skipass	skipas
hrana	softball	softbal
hrana	softballista	softbalista
hrana	softballistka	softbalistka
hrana	softballistčin	softbalistčin
hrana	softballistův	softbalistův
hrana	softballovost	softbalovost
hrana	softballový	softbalový
hrana	softballově	softbalově
hrana	sommeliér	someliér
hrana	sommeliérka	someliérka
hrana	sommeliérskost	someliérskost
hrana	sommeliérsky	someliérsky
hrana	sommeliérský	someliérský
hrana	sommeliérčin	someliérčin
hrana	sommeliérův	someliérův
hrana	spammer	spamer
hrana	spammerka	spamerka
hrana	spammerčin	spamerčin
hrana	spammerův	spamerův
hrana	sprinttriatlon	sprintriatlon
hrana	squatter	squater
hrana	squatterův	squaterův
hrana	ssací	sací
hrana	staccatto	staccato
hrana	staccattovost	staccatovost
hrana	staccattový	staccatový
hrana	staccattově	staccatově
hrana	stokilowattovost	stokilowatovost
hrana	stokilowattový	stokilowatový
hrana	stowattovka	stowatovka
hrana	streetball	streetbal
hrana	streetballista	streetbalista
hrana	streetballistka	streetbalistka
hrana	streetballistčin	streetbalistčin
hrana	streetballistův	streetbalistův
hrana	streetballovost	streetbalovost
hrana	streetballový	streetbalový
hrana	streetballově	streetbalově
hrana	stress	stres
hrana	stressový	stresový
hrana	sukcesse	sukcese
hrana	sukcessor	sukcesor
hrana	summa	suma
hrana	summit	sumit
hrana	surrrealismus	surrealismus
hrana	symfonietta	symfonieta
hrana	synallagmatickost	synalagmatickost
hrana	synallagmatický	synalagmatický
hrana	tappa	tapa
hrana	tarantella	tarantela
hrana	tennista	tenista
hrana	tennistka	tenistka
hrana	tennistčin	tenistčin
hrana	tennistův	tenistův
hrana	tequilla	tequila
hrana	terra	tera
hrana	terrestrickost	terestrickost
hrana	terrestricky	terestricky
hrana	terrestrický	terestrický
hrana	terrina	terina
hrana	territoriální	teritoriální
hrana	territoriálně	teritoriálně
hrana	tetrahydrokannabinol	tetrahydrokanabinol
hrana	thallium	thalium
hrana	thessalskost	thesalskost
hrana	thessalsky	thesalsky
hrana	thessalský	thesalský
hrana	torii	tori
hrana	transmitter	transmiter
hrana	trekking	treking
hrana	trekkingovost	trekingovost
hrana	trekkingový	trekingový
hrana	trekkingově	trekingově
hrana	troll	trol
hrana	trollův	trolův
hrana	tunelling	tuneling
hrana	tunning	tuning
hrana	tunningovost	tuningovost
hrana	tunningový	tuningový
hrana	tunningově	tuningově
hrana	tunningář	tuningář
hrana	tunningářka	tuningářka
hrana	tunningářčin	tuningářčin
hrana	tunningářův	tuningářův
hrana	třímegawattovost	třímegawatovost
hrana	třímegawattový	třímegawatový
hrana	třísetkilowattovost	třísetkilowatovost
hrana	třísetkilowattový	třísetkilowatový
hrana	uudit	udit
hrana	uupdatovat	updatovat
hrana	varroáza	varoáza
hrana	villa	vila
hrana	vinničin	viničin
hrana	vitellin	vitelin
hrana	vyscannovaně	vyscanovaně
hrana	vyscannovatelně	vyscanovatelně
hrana	vyscannovávající	vyscanovávající
hrana	vyscannovávaně	vyscanovávaně
hrana	vyscannovávat	vyscanovávat
hrana	vyscannovávatelně	vyscanovávatelně
hrana	wellness	welness
hrana	württemberskost	würtemberskost
hrana	württembersky	würtembersky
hrana	württemberský	würtemberský
hrana	yttriovost	ytriovost
hrana	yttriový	ytriový
hrana	yttriově	ytriově
hrana	yttrium	ytrium
hrana	čtyřicetikilowattovost	čtyřicetikilowatovost
hrana	čtyřicetikilowattový	čtyřicetikilowatový
*
*rodičem v tomto vztahu je slovo bez zdvojeného písmene
*hrana	otec	syn
hrana	Abottábád	Abbottábád
hrana	Acura	Accura
hrana	Aladin	Aladdin
hrana	Aladinův	Aladdinův
hrana	Apolon	Apollon
hrana	Apolonův	Apollonův
hrana	Armagedon	Armageddon
hrana	Asyrie	Assyrie
hrana	Atásí	Attásí
hrana	Becketův	Beckettův
hrana	Borusia	Borrusia
hrana	Budha	Buddha
hrana	Bury	Burry
hrana	Churchilův	Churchillův
hrana	Conochaetes	Connochaetes
hrana	Eliotův	Eliottův
hrana	Fery	Ferry
hrana	Fredy	Freddy
hrana	Giacomo	Giaccomo
hrana	Giacomův	Giaccomův
hrana	Goebels	Goebbels
hrana	Goebelsův	Goebbelsův
hrana	Gotvald	Gottvald
hrana	Gotvaldová	Gottvaldová
hrana	Gotvaldův	Gottvaldův
hrana	Hanover	Hannover
hrana	Harachov	Harrachov
hrana	Heilbron	Heilbronn
hrana	Henegavsko	Hennegavsko
hrana	Hubert	Hubbert
hrana	Hubertův	Hubbertův
hrana	Johanesburg	Johannesburg
hrana	Jusupov	Jussupov
hrana	Jusupovův	Jussupovův
hrana	Madona	Madonna
hrana	Mansfeld	Mannsfeld
hrana	Massachusets	Massachusetts
hrana	Mineapolis	Minneapolis
hrana	Montparnas	Montparnass
hrana	Neuman	Neumann
hrana	Neumanová	Neumannová
hrana	Neumanův	Neumannův
hrana	Nisan	Nissan
hrana	Panonie	Pannonie
hrana	Pálfy	Pálffy
hrana	Rafl	Raffl
hrana	Raflův	Rafflův
hrana	Siera	Sierra
hrana	Unra	Unrra
hrana	Valetta	Valletta
hrana	Zuckerman	Zuckermann
hrana	Zuckermanův	Zuckermannův
hrana	acura	accura
hrana	akadskost	akkadskost
hrana	akadsky	akkadsky
hrana	akadský	akkadský
hrana	andorskost	andorrskost
